airline_id,flight_number,source_airport_id,destination_airport_id,codeshare,stopovers,equipment_type,distance_km
2916,2916,3986,1561,False,0,AT7,852.4684783747813
2916,2916,1609,1678,False,0,DH3,522.7852929051576
2916,2916,342,382,False,0,AT7,663.470636015313
2916,2916,346,1558,False,0,DH3,633.4829124510984
2916,2916,1561,3986,False,0,AT7,852.468478374782
2916,2916,1520,382,False,0,AT7,753.0797573918871
2916,2916,1612,1678,False,0,DH3,335.802297918528
2916,2916,351,382,False,0,AT7,606.3942305202573
2916,2916,1209,382,False,0,AT7,600.4684934308434
2916,2916,1678,338,False,0,DH3,556.0768829430277
2916,2916,1678,1558,False,0,DH3,539.6219594282394
2916,2916,1678,1609,False,0,DH3,522.7852929051577
2916,2916,1678,1612,False,0,DH3,335.80229791852815
20710,20710,3682,6958,False,0,SF3,593.6026541897095
20710,20710,3682,3754,False,0,SF3,127.56233002215589
20710,20710,3682,4335,False,0,SF3,428.5232989657623
20710,20710,3682,5756,False,0,SF3,317.55955746478304
20710,20710,3682,5759,False,0,SF3,519.426155763053
20710,20710,3682,5773,False,0,SF3,406.54579470441365
20710,20710,1937,3533,False,0,SF3,98.02466570382803
20710,20710,1943,3533,False,0,SF3,353.6700958516355
20710,20710,1943,3722,False,0,SF3,366.2905791222188
20710,20710,3875,3533,False,0,SF3,233.4981846582755
20710,20710,3875,3793,False,0,SF3,220.17768476751377
20710,20710,3875,3646,False,0,SF3,387.96258817107633
20710,20710,3533,1937,False,0,SF3,98.02466570382799
20710,20710,3533,1943,False,0,SF3,353.6700958516356
20710,20710,3533,3875,False,0,SF3,233.49818465827573
20710,20710,3533,1948,False,0,SF3,154.9622063927078
20710,20710,3533,1941,False,0,SF3,513.7737860438222
20710,20710,3533,1944,False,0,SF3,392.8602119572203
20710,20710,3533,3878,False,0,SF3,285.90179993771335
20710,20710,3533,1930,False,0,SF3,309.8314452219373
20710,20710,3533,1934,False,0,SF3,284.9946563486725
20710,20710,3533,3646,False,0,SF3,316.79979774187086
20710,20710,1948,3533,False,0,SF3,154.96220639270783
20710,20710,1941,3533,False,0,SF3,513.7737860438223
20710,20710,1941,1944,False,0,SF3,196.90445857428293
20710,20710,1944,3533,False,0,SF3,392.8602119572203
20710,20710,6130,5773,False,0,SF3,222.40081402822148
20710,20710,3472,3878,False,0,SF3,168.54730581535102
20710,20710,3472,3646,False,0,SF3,192.34773469174735
20710,20710,3712,1930,False,0,SF3,631.1741809630682
20710,20710,3712,3646,False,0,SF3,291.8162993671057
20710,20710,6958,3682,False,0,SF3,593.6026541897091
20710,20710,3754,3682,False,0,SF3,127.562330022156
20710,20710,3754,3878,False,0,SF3,524.3092325780457
20710,20710,3878,3533,False,0,SF3,285.90179993771346
20710,20710,3878,3472,False,0,SF3,168.54730581535105
20710,20710,3878,3754,False,0,SF3,524.3092325780458
20710,20710,3878,1930,False,0,SF3,468.2157503486287
20710,20710,3878,3564,False,0,SF3,612.6985767678659
20710,20710,3878,3793,False,0,SF3,215.06628772611978
20710,20710,3878,3698,False,0,SF3,366.88439039350874
20710,20710,4335,3682,False,0,SF3,428.52329896576236
20710,20710,1930,3533,False,0,SF3,309.8314452219373
20710,20710,1930,3712,False,0,SF3,631.1741809630686
20710,20710,1930,3878,False,0,SF3,468.21575034862894
20710,20710,1930,3722,False,0,SF3,300.08767796859627
20710,20710,5756,3682,False,0,SF3,317.55955746478304
20710,20710,3722,1943,False,0,SF3,366.2905791222189
20710,20710,3722,1930,False,0,SF3,300.08767796859627
20710,20710,3722,3646,False,0,SF3,280.4020532160739
20710,20710,5759,3682,False,0,SF3 ,519.426155763053
20710,20710,3564,3878,False,0,SF3,612.6985767678658
20710,20710,3564,3646,False,0,SF3,530.0714738344371
20710,20710,3793,3875,False,0,SF3,220.1776847675135
20710,20710,3793,3878,False,0,SF3,215.06628772611958
20710,20710,1934,3533,False,0,SF3,284.9946563486723
20710,20710,3698,3878,False,0,SF3,366.8843903935087
20710,20710,3698,3646,False,0,SF3,321.83515518711624
20710,20710,3646,3875,False,0,SF3,387.96258817107633
20710,20710,3646,3533,False,0,SF3,316.79979774187075
20710,20710,3646,3472,False,0,SF3,192.34773469174718
20710,20710,3646,3712,False,0,SF3,291.81629936710584
20710,20710,3646,3722,False,0,SF3,280.40205321607374
20710,20710,3646,3564,False,0,SF3,530.071473834437
20710,20710,3646,3698,False,0,SF3,321.83515518711613
20710,20710,5773,3682,False,0,SF3 ,406.54579470441365
20710,20710,5773,6130,False,0,SF3,222.40081402822142
9818,9818,580,5673,False,0,320,2022.5091919457163
9818,9818,580,1080,False,0,320,2026.960610241514
9818,9818,1218,1074,False,0,320,1226.5173703414277
9818,9818,1218,5673,False,0,320,831.1740962303895
9818,9818,1218,1080,False,0,320,930.6761659533028
9818,9818,1525,1074,False,0,320,2010.087340205967
9818,9818,1538,1074,False,0,320,2042.691224486495
9818,9818,302,1074,False,0,320,2182.6668878456458
9818,9818,302,5673,False,0,320,1869.6988165682044
9818,9818,302,1080,False,0,320,1881.2476581533742
9818,9818,344,5673,False,0,320,1945.7403167770835
9818,9818,1074,1218,False,0,320,1226.5173703414277
9818,9818,1074,1525,False,0,320,2010.0873402059665
9818,9818,1074,1538,False,0,320,2042.691224486495
9818,9818,1074,302,False,0,320,2182.6668878456453
9818,9818,1074,1534,False,0,320,1804.2616030658057
9818,9818,1074,502,False,0,320,2066.20462060856
9818,9818,1074,1335,False,0,320,1747.2173109733237
9818,9818,1074,1359,False,0,320,1513.6183201359104
9818,9818,1074,4317,False,0,320,3349.8358070286063
9818,9818,1074,1273,False,0,320,1379.8284909772801
9818,9818,1074,1539,False,0,320,2168.0445516018567
9818,9818,1534,1074,False,0,320,1804.2616030658055
9818,9818,1066,1359,False,0,320,1321.9792947807557
9818,9818,502,1074,False,0,320,2066.20462060856
9818,9818,502,1080,False,0,320,1774.6354754174092
9818,9818,1335,1074,False,0,320,1747.2173109733237
9818,9818,1359,1074,False,0,320,1513.6183201359102
9818,9818,1359,1066,False,0,320,1321.9792947807557
9818,9818,1359,5673,False,0,320,1127.6707198498389
9818,9818,5673,580,False,0,320,2022.509191945716
9818,9818,5673,1218,False,0,320,831.1740962303893
9818,9818,5673,302,False,0,320,1869.6988165682048
9818,9818,5673,344,False,0,320,1945.7403167770835
9818,9818,5673,1359,False,0,320,1127.670719849839
9818,9818,5673,3998,False,0,320,719.2952188658362
9818,9818,3998,5673,False,0,320,719.2952188658367
9818,9818,4317,1074,False,0,320,3349.8358070286063
9818,9818,1273,1074,False,0,320,1379.8284909772804
9818,9818,1080,580,False,0,320,2026.9606102415135
9818,9818,1080,1218,False,0,320,930.6761659533029
9818,9818,1080,302,False,0,320,1881.2476581533747
9818,9818,1080,502,False,0,320,1774.635475417409
9818,9818,1539,1074,False,0,320,2168.044551601857
5002,5002,2895,2844,False,0,SH6,81.4882950237907
5002,5002,2895,2848,False,0,SH6,285.4857900148407
5002,5002,2896,2897,False,0,SH6,75.41972666557632
5002,5002,2897,2895,False,0,SH6,119.79170858720956
5002,5002,2844,2895,False,0,SH6,81.48829502379081
5002,5002,2848,2895,False,0,SH6,285.4857900148407
3545,3545,2966,4029,False,0,SU9,1235.239787235228
3545,3545,2966,2948,False,0,SU9,1902.0775614161607
3545,3545,2980,4029,False,0,734,2615.6589228876755
3545,3545,4029,2966,False,0,SU9,1235.2397872352283
3545,3545,4029,2980,False,0,734,2615.6589228876755
3545,3545,4029,6156,False,0,SU9,537.080311442683
3545,3545,4029,6149,False,0,734,2982.365735789608
3545,3545,4029,6153,False,0,734,2775.070409962626
3545,3545,4029,6150,False,0,734,2921.8518506452147
3545,3545,4029,6485,False,0,734,2624.205361061869
3545,3545,4029,2981,False,0,734,2760.334839599583
3545,3545,4029,1743,False,0,SU9 73G,2001.0829004088744
3545,3545,6156,4029,False,0,SU9,537.0803114426833
3545,3545,6149,4029,False,0,734,2982.3657357896077
3545,3545,6153,4029,False,0,734,2775.070409962626
3545,3545,2948,2966,False,0,SU9,1902.077561416161
3545,3545,6150,4029,False,0,734,2921.8518506452147
3545,3545,6485,4029,False,0,734,2624.205361061869
3545,3545,2981,4029,False,0,734,2760.334839599583
3545,3545,1743,4029,False,0,SU9 73G,2001.0829004088744
11741,11741,2874,2881,False,0,AT5,100.8008681951188
11741,11741,2774,2878,False,0,320,1440.6341435393442
11741,11741,2897,1762,False,0,AT5,698.0961300331894
11741,11741,2877,2881,False,0,AT5,83.6295693741086
11741,11741,2877,2899,False,0,AT5,337.60792840295034
11741,11741,2878,2774,False,0,320,1440.6341435393444
11741,11741,2878,2881,False,0,AT5 320,194.60422714708926
11741,11741,2878,1762,False,0,AT5,1017.4308595115177
11741,11741,2878,2893,False,0,AT5,63.479810515882434
11741,11741,2881,2874,False,0,AT5,100.80086819511875
11741,11741,2881,2877,False,0,AT5,83.62956937410857
11741,11741,2881,2878,False,0,AT5 320,194.60422714708903
11741,11741,2881,6460,False,0,DHT,229.47174677425645
11741,11741,2881,1762,False,0,AT5,896.4298532448893
11741,11741,2881,2879,False,0,AT5,259.86206646167193
11741,11741,2881,2899,False,0,AT5,258.9618420000548
11741,11741,6460,2881,False,0,DHT,229.47174677425645
11741,11741,1762,2881,False,0,AT5,896.429853244889
11741,11741,1762,2899,False,0,AT5,694.1149432473437
11741,11741,2879,2881,False,0,AT5,259.86206646167204
11741,11741,2893,2878,False,0,AT5,63.47981051588259
11741,11741,2899,2877,False,0,AT5,337.6079284029505
11741,11741,2899,2881,False,0,AT5,258.9618420000549
11741,11741,2899,1762,False,0,AT5,694.1149432473437
4608,4608,6351,3379,False,0,321,1436.2515149457602
4608,4608,3370,3393,False,0,321 320,965.6422547608663
4608,4608,3370,3395,False,0,321 320 330,1222.6301349054004
4608,4608,3370,2244,False,0,330,3517.585195200367
4608,4608,3375,4380,False,0,321,1463.4374196470978
4608,4608,3375,3393,False,0,321,862.4505537673432
4608,4608,3375,3395,False,0,321,1025.028550461566
4608,4608,3375,3386,False,0,320,781.2912081202525
4608,4608,3375,3400,False,0,320,1620.6812248753026
4608,4608,3375,3382,False,0,320,1482.9712600351588
4608,4608,3375,3399,False,0,320,2485.617224695103
4608,4608,4380,3375,False,0,321,1463.4374196470978
4608,4608,4380,3388,False,0,320,1487.0709187777938
4608,4608,4380,4108,False,0,321,1068.4282285892216
4608,4608,4380,3368,False,0,320 319,879.492378469199
4608,4608,3393,3370,False,0,321 320,965.6422547608662
4608,4608,3393,3375,False,0,321,862.4505537673433
4608,4608,3393,3371,False,0,319 321,662.1273117917398
4608,4608,3393,3395,False,0,330,276.1769441469077
4608,4608,3393,4109,False,0,320,1277.2613291299401
4608,4608,3393,3404,False,0,320,1707.2322447423242
4608,4608,3393,6353,False,0,320,374.4871419640926
4608,4608,3393,4120,False,0,319,1153.8850883684331
4608,4608,3393,3386,False,0,320 319,1328.8811955873132
4608,4608,3393,3179,False,0,321,2554.661579812001
4608,4608,3393,3384,False,0,319,902.5775796695182
4608,4608,3393,3382,False,0,319 320,630.6946769110829
4608,4608,3393,3378,False,0,319 321,806.2562146935184
4608,4608,3393,4033,False,0,319,711.9037516502723
4608,4608,3393,4097,False,0,319,1521.76801514439
4608,4608,3393,3387,False,0,319,1429.4483965708646
4608,4608,3393,3388,False,0,319,1188.767908726888
4608,4608,3393,3373,False,0,319,805.2741339348464
4608,4608,3393,3364,False,0,321 319 320,1464.0117763231203
4608,4608,3393,3406,False,0,320 319,1461.2127989652622
4608,4608,3393,6435,False,0,319,591.9602077067934
4608,4608,3393,4302,False,0,319,1195.3563807500907
4608,4608,3393,3361,False,0,330,8484.975270323337
4608,4608,3393,4030,False,0,320,1300.0807334181839
4608,4608,3393,3374,False,0,320,1063.147176049541
4608,4608,3393,4108,False,0,321,1261.8583266807893
4608,4608,3393,2275,False,0,320,1558.6413418374327
4608,4608,3393,3368,False,0,319,1432.3315578662637
4608,4608,3393,3369,False,0,321,1049.7439378610768
4608,4608,3393,3399,False,0,320,2313.1565149762346
4608,4608,3393,3376,False,0,319,736.1605357138126
4608,4608,3393,6390,False,0,319,1333.2220747971537
4608,4608,3393,3379,False,0,319,562.0037348292569
4608,4608,3393,6366,False,0,320,869.4996607924844
4608,4608,3393,6361,False,0,319,474.4222344139527
4608,4608,3393,6357,False,0,319,1016.3969483833567
4608,4608,3371,3393,False,0,319 321,662.1273117917395
4608,4608,3371,3395,False,0,320,936.571182148521
4608,4608,3371,3385,False,0,320,685.3264336567272
4608,4608,3371,3382,False,0,320,1078.3697180264621
4608,4608,3371,4144,False,0,320,1761.2321004352602
4608,4608,3371,6392,False,0,319,749.4613897812446
